bill_id,date,chamber,sequence,action
1982295,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 949."
1982316,2025-02-25,House,1,By COMMITTEE ON NATURAL RESOURCES
1982316,2025-02-25,House,2,"Introduced, referred to Natural Resources. H.J. 426."
1982316,2025-02-25,House,3,"Subcommittee: Collins, Gearhart and Scholten. H.J. 428."
1982316,2025-02-25,House,4,Subcommittee Meeting: 03/03/2025 12:00PM House Lounge.
1982316,2025-03-03,House,5,Subcommittee recommends passage.
1982524,2025-02-25,House,1,By COMMITTEE ON STATE GOVERNMENT
1982524,2025-02-25,House,2,"Introduced, referred to State Government. H.J. 426."
1982524,2025-02-25,House,3,"Subcommittee: Lundgren, Johnson, C. and Scheetz. H.J. 428."
1982524,2025-02-25,House,4,Subcommittee Meeting: 02/27/2025 8:30AM House Lounge.
1982524,2025-02-27,House,5,Subcommittee recommends passage.
1982524,2025-03-05,House,6,"Committee report, recommending passage. H.J. 534."
1982524,2025-03-05,House,7,"Committee vote: Yeas, 21. Nays, 0. Excused, 2. H.J. 534."
1982524,2025-03-07,House,8,"Committee report approving bill, renumbered as HF 844."
1982383,2025-02-25,House,1,By COMMITTEE ON NATURAL RESOURCES
1982383,2025-02-25,House,2,"Introduced, referred to Natural Resources. H.J. 426."
1982383,2025-02-25,House,3,"Subcommittee: Mommsen, Gearhart and Kurth. H.J. 428."
1982383,2025-02-25,House,4,Subcommittee Meeting: 03/03/2025 12:30PM House Lounge 2.
1982383,2025-03-03,House,5,Tabled until future meeting.
1982738,2025-02-25,House,1,By COMMITTEE ON NATURAL RESOURCES
1982738,2025-02-25,House,2,"Introduced, referred to Natural Resources. H.J. 426."
1982738,2025-02-25,House,3,"Subcommittee: Wulf, Gjerde and Wengryn. H.J. 428."
1982738,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 8:30AM House Lounge.
1982738,2025-03-04,House,5,Subcommittee recommends passage.
1982738,2025-03-04,House,6,"Committee report, recommending passage. H.J. 510."
1982738,2025-03-04,House,7,"Committee vote: Yeas, 15. Nays, 6. H.J. 510."
1982738,2025-03-07,House,8,"Committee report approving bill, renumbered as HF 866."
1982331,2025-02-25,House,1,By COMMITTEE ON NATURAL RESOURCES
1982331,2025-02-25,House,2,"Introduced, referred to Natural Resources. H.J. 426."
1982331,2025-02-25,House,3,"Subcommittee: Collins, Golding and Kurth. H.J. 428."
1982331,2025-02-27,House,4,Subcommittee Meeting: 03/04/2025 12:00PM House Lounge 2 (Cancelled).
1982331,2025-02-28,House,5,Subcommittee Meeting: 03/03/2025 1:00PM House Lounge.
1982331,2025-03-03,House,6,Subcommittee recommends passage.
1982331,2025-03-04,House,7,"Committee report, recommending passage. H.J. 510."
1982331,2025-03-04,House,8,"Committee vote: Yeas, 21. Nays, 0. H.J. 510."
1982331,2025-03-07,House,9,"Committee report approving bill, renumbered as HF 841."
1982981,2025-02-25,House,1,By COMMITTEE ON COMMERCE
1982981,2025-02-25,House,2,"Introduced, referred to Commerce. H.J. 426."
1982981,2025-02-25,House,3,"Subcommittee: Vondran, Lundgren and Wilson. H.J. 428."
1982981,2025-02-27,House,4,Subcommittee Meeting: 03/03/2025 12:00PM RM 103.
1982981,2025-03-03,House,5,Subcommittee recommends passage.
1982981,2025-03-04,House,6,"Committee report, recommending passage. H.J. 526."
1982981,2025-03-04,House,7,"Committee vote: Yeas, 21. Nays, 2. H.J. 526."
1982981,2025-03-10,House,8,"Committee report approving bill, renumbered as HF 911."
1982840,2025-02-25,House,1,By COMMITTEE ON NATURAL RESOURCES
1982840,2025-02-25,House,2,"Introduced, referred to Natural Resources. H.J. 426."
1982840,2025-02-25,House,3,"Subcommittee: Fisher, Kurth and Wengryn. H.J. 429."
1982840,2025-02-27,House,4,Subcommittee Meeting: 03/04/2025 8:00AM House Lounge.
1982840,2025-03-04,House,5,Subcommittee recommends passage.
1982840,2025-03-04,House,6,"Committee report, recommending amendment and passage. H.J. 510."
1982840,2025-03-04,House,7,"Committee vote: Yeas, 21. Nays, 0. H.J. 510."
1982840,2025-03-07,House,8,"Committee report approving bill, renumbered as HF 892."
1982793,2025-02-25,House,1,By COMMITTEE ON NATURAL RESOURCES
1982793,2025-02-25,House,2,"Introduced, referred to Natural Resources. H.J. 426."
1982793,2025-02-25,House,3,"Subcommittee: Collins, Gearhart and Scholten. H.J. 429."
1984734,2025-02-26,House,1,By COMMITTEE ON JUDICIARY
1984734,2025-02-26,House,2,"Introduced, referred to Judiciary. H.J. 440."
1984734,2025-02-26,House,3,"Subcommittee: Lohse, Lawler and Olson. H.J. 442."
1984734,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 2:30PM House Lounge.
1984734,2025-03-04,House,5,Subcommittee recommends passage.
1984734,2025-03-06,House,6,"Committee report, recommending amendment and passage. H.J. 550."
1984734,2025-03-06,House,7,"Committee vote: Yeas, 21. Nays, 0. H.J. 550."
1984734,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 956."
1920770,2025-01-15,House,1,By COMMITTEE ON LABOR AND WORKFORCE
1920770,2025-01-15,House,2,"Introduced, referred to Labor and Workforce. H.J. 79."
1920770,2025-01-15,House,3,"Subcommittee: Meggers, Amos Jr. and Rinker. H.J. 84."
1920770,2025-01-28,House,4,Subcommittee Meeting: 01/29/2025 8:30AM RM 304.
1920770,2025-01-29,House,5,Subcommittee recommends passage.
1920770,2025-02-13,House,6,"Committee report, recommending passage. H.J. 333."
1920770,2025-02-13,House,7,"Committee vote: Yeas, 10. Nays, 6. Excused, 1. H.J. 333."
1920770,2025-03-05,House,8,"Committee report approving bill, renumbered as HF 767."
1985622,2025-02-26,House,1,By COMMITTEE ON JUDICIARY
1985622,2025-02-26,House,2,"Introduced, referred to Judiciary. H.J. 441."
1985622,2025-02-26,House,3,"Subcommittee: Lawler, Meyer, B. and Thomson, C. H.J. 442."
1985622,2025-02-27,House,4,Subcommittee Meeting: 03/03/2025 11:30AM House Lounge 2.
1985622,2025-03-03,House,5,Tabled until future meeting.
1986651,2025-02-27,House,1,By COMMITTEE ON JUDICIARY
1986651,2025-02-27,House,2,"Introduced, referred to Judiciary. H.J. 461."
1986651,2025-02-27,House,3,"Subcommittee: Thomson, C., Dunwell and Meyer, B. H.J. 464."
1986651,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 3:30PM RM 19.
1986651,2025-03-04,House,5,Subcommittee recommends passage.
1986651,2025-03-06,House,6,"Committee report, recommending passage. H.J. 550."
1986651,2025-03-06,House,7,"Committee vote: Yeas, 15. Nays, 6. H.J. 550."
1986651,2025-04-03,House,8,"Committee report approving bill, renumbered as HF 983."
1986560,2025-02-27,House,1,By COMMITTEE ON JUDICIARY
1986560,2025-02-27,House,2,"Introduced, referred to Judiciary. H.J. 461."
1986560,2025-02-27,House,3,"Subcommittee: Holt, James and Wheeler. H.J. 464."
1986560,2025-02-27,House,4,Subcommittee Meeting: 03/04/2025 8:30AM RM 304.
1986560,2025-03-04,House,5,Subcommittee recommends passage.
1986560,2025-03-06,House,6,"Committee report, recommending passage. H.J. 551."
1986560,2025-03-06,House,7,"Committee vote: Yeas, 17. Nays, 4. H.J. 551."
1986560,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 924."
1986527,2025-02-27,House,1,By COMMITTEE ON JUDICIARY
1986527,2025-02-27,House,2,"Introduced, referred to Judiciary. H.J. 461."
1986527,2025-02-27,House,3,"Subcommittee: Thomson, C., Lawler and Wessel-Kroeschell. H.J. 464."
1986527,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 8:00AM RM 102.
1986527,2025-03-04,House,5,Subcommittee recommends passage.
1986527,2026-01-16,House,6,"Subcommittee: Thomson, C., Lawler and Wessel-Kroeschell. H.J. 121."
1986527,2026-01-20,House,7,Subcommittee Meeting: 01/22/2026 12:30PM RM 103.
1986527,2026-01-22,House,8,Subcommittee recommends passage.
1986588,2025-02-27,House,1,By COMMITTEE ON JUDICIARY
1986588,2025-02-27,House,2,"Introduced, referred to Judiciary. H.J. 461."
1986588,2025-02-27,House,3,"Subcommittee: Holt, Nordman and Olson. H.J. 464."
1986588,2025-02-27,House,4,Subcommittee Meeting: 03/03/2025 12:45PM House Lounge 2.
1986588,2025-03-03,House,5,Subcommittee recommends passage.
1986588,2025-03-06,House,6,"Committee report, recommending passage. H.J. 551."
1986588,2025-03-06,House,7,"Committee vote: Yeas, 20 Nays, 1. H.J. 551."
1986588,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 937."
1986985,2025-02-27,House,1,By COMMITTEE ON STATE GOVERNMENT
1986985,2025-02-27,House,2,"Introduced, referred to State Government. H.J. 461."
1986985,2025-02-27,House,3,"Subcommittee: Dunwell, Johnson, C. and Wilburn. H.J. 464."
1986985,2025-03-01,House,4,Subcommittee Meeting: 03/04/2025 12:00PM RM 102.
1986985,2025-03-04,House,5,Subcommittee recommends passage.
1986985,2025-03-06,House,6,"Committee report, recommending amendment and passage. H.J. 556."
1986985,2025-03-06,House,7,"Committee vote: Yeas, 20. Nays, 1. Excused, 2. H.J. 556."
1986985,2025-03-18,House,8,"Committee report approving bill, renumbered as HF 967."
1987604,2025-02-27,House,1,By COMMITTEE ON STATE GOVERNMENT
1987604,2025-02-27,House,2,"Introduced, referred to State Government. H.J. 462."
1987604,2025-02-27,House,3,"Subcommittee: Kaufmann, Turek and Wilz, H. H.J. 464."
1987604,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 12:30PM RM 102.
1987604,2025-03-04,House,5,Subcommittee recommends passage.
1987604,2025-03-05,House,6,"Committee report, recommending amendment and passage. H.J. 534."
1987604,2025-03-05,House,7,"Committee vote: Yeas, 20. Nays, 0. Excused, 3. H.J. 534."
1987604,2025-03-20,House,8,"Committee report approving bill, renumbered as HF 969."
1987294,2025-02-27,House,1,By COMMITTEE ON HEALTH AND HUMAN SERVICES
1987294,2025-02-27,House,2,"Introduced, referred to Health and Human Services. H.J. 462."
1987294,2025-02-27,House,3,"Subcommittee: Andrews, Baeth and Weldon. H.J. 464."
1987294,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 8:15AM RM 102.
1987294,2025-03-04,House,5,Subcommittee recommends passage.
1987294,2025-03-05,House,6,"Committee report, recommending passage. H.J. 547."
1987294,2025-03-05,House,7,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 547."
1987294,2025-03-12,House,8,"Committee report approving bill, renumbered as HF 933."
1987695,2025-02-27,House,1,By COMMITTEE ON HEALTH AND HUMAN SERVICES
1987695,2025-02-27,House,2,"Introduced, referred to Health and Human Services. H.J. 462."
1987695,2025-02-27,House,3,"Subcommittee: Meyer, A., Andrews and Brown-Powers. H.J. 464."
1987695,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 10:00AM House Lounge.
1987695,2025-03-04,House,5,Subcommittee recommends passage.
1987695,2025-03-05,House,6,"Committee report, recommending passage. H.J. 547."
1987695,2025-03-05,House,7,"Committee vote: Yeas, 20. Nays, 0. Excused, 1. H.J. 547."
1987695,2025-03-11,House,8,"Committee report approving bill, renumbered as HF 919."
1987778,2025-02-27,House,1,By COMMITTEE ON WAYS AND MEANS
1987778,2025-02-27,House,2,"Introduced, referred to Ways and Means. H.J. 462."
1987778,2025-02-27,House,3,"Subcommittee: Kaufmann, Johnson, C. and Scheetz. H.J. 464."
1921585,2025-01-15,House,1,By COMMITTEE ON VETERANS AFFAIRS
1921585,2025-01-15,House,2,"Introduced, referred to Veterans Affairs. H.J. 79."
1921585,2025-01-15,House,3,"Subcommittee: Rinker, Hermanson and McBurney. H.J. 84."
1921585,2025-01-16,House,4,Subcommittee Meeting: 01/22/2025 12:00PM House Lounge.
1921585,2025-01-22,House,5,Subcommittee recommends passage.
1921585,2025-02-19,House,6,"Committee report, recommending passage. H.J. 372."
1921585,2025-02-19,House,7,"Committee vote: Yeas, 16. Nays, 0. Excused, 1. H.J. 372."
1921585,2025-02-20,House,8,"Committee report approving bill, renumbered as HF 534."
1987829,2025-02-27,House,1,By COMMITTEE ON WAYS AND MEANS
1987829,2025-02-27,House,2,"Introduced, referred to Ways and Means. H.J. 462."
1987829,2025-02-27,House,3,"Subcommittee: Young, Hermanson and McBurney. H.J. 464."
1987829,2025-03-10,House,4,Subcommittee Meeting: 03/11/2025 12:30PM House Lounge.
1987829,2025-03-11,House,5,Subcommittee recommends passage.
1987829,2025-04-16,House,6,"Committee report, recommending passage. H.J. 993."
1987829,2025-04-16,House,7,"Committee vote: Yeas, 24. Nays, 0. Excused, 1. H.J. 993."
1987829,2025-04-17,House,8,"Committee report approving bill, renumbered as HF 1018."
1987640,2025-02-27,House,1,By COMMITTEE ON WAYS AND MEANS
1987640,2025-02-27,House,2,"Introduced, referred to Ways and Means. H.J. 462."
1987640,2025-02-27,House,3,"Subcommittee: Jones, Siegrist and Wilson. H.J. 464."
1987640,2025-03-05,House,4,Subcommittee Meeting: 03/12/2025 12:00PM House Lounge 2.
1987640,2025-03-12,House,5,Subcommittee recommends passage.
1987804,2025-02-27,House,1,By COMMITTEE ON WAYS AND MEANS
1987804,2025-02-27,House,2,"Introduced, referred to Ways and Means. H.J. 462."
1987804,2025-02-27,House,3,"Subcommittee: Holt, Gjerde and Vondran. H.J. 464."
1987804,2025-03-12,House,4,Subcommittee Meeting: 03/18/2025 12:15PM RM 304.
1987804,2025-03-18,House,5,Subcommittee recommends passage.
1987724,2025-02-27,House,1,By COMMITTEE ON WAYS AND MEANS
1987724,2025-02-27,House,2,"Introduced, referred to Ways and Means. H.J. 462."
1987724,2025-02-27,House,3,"Subcommittee: Jones, Scheetz and Sexton. H.J. 465."
1987724,2025-03-05,House,4,Subcommittee Meeting: 03/12/2025 12:30PM House Lounge 2.
1987724,2025-03-12,House,5,Subcommittee recommends passage.
1987724,2025-04-02,House,6,"Committee report, recommending passage. H.J. 890."
1987724,2025-04-02,House,7,"Committee vote: Yeas, 24. Nays, 0. Excused, 1. H.J. 891."
1987724,2025-04-07,House,8,"Committee report approving bill, renumbered as HF 994."
1987750,2025-02-27,House,1,By COMMITTEE ON WAYS AND MEANS
1987750,2025-02-27,House,2,"Introduced, referred to Ways and Means. H.J. 463."
1987750,2025-02-27,House,3,"Subcommittee: Wulf, Bloomingdale and Gjerde. H.J. 465."
1987750,2025-03-10,House,4,Subcommittee Meeting: 03/11/2025 12:00PM RM 304.1.
1987750,2025-03-11,House,5,Subcommittee recommends passage.
1989589,2025-03-03,House,1,By COMMITTEE ON NATURAL RESOURCES
1989589,2025-03-03,House,2,"Introduced, referred to Natural Resources. H.J. 486."
1989589,2025-03-03,House,3,"Subcommittee: Collins, Gearhart and Scholten. H.J. 488."
1989589,2026-02-10,House,4,"Subcommittee: Gearhart, Mommsen and Scholten. H.J. 249."
1989589,2026-02-11,House,5,Subcommittee Meeting: 02/16/2026 12:00PM House Lounge.
1989589,2026-02-16,House,6,Subcommittee recommends passage.
1989898,2025-03-03,House,1,By COMMITTEE ON EDUCATION
1989898,2025-03-03,House,2,"Introduced, referred to Education. H.J. 486."
1989898,2025-03-03,House,3,"Subcommittee: Hora, Ehlert and Henderson. H.J. 488."
1989898,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 3:00PM RM 102.
1989898,2025-03-04,House,5,Subcommittee recommends passage.
1989741,2025-03-03,House,1,By COMMITTEE ON EDUCATION
1989741,2025-03-03,House,2,"Introduced, referred to Education. H.J. 486."
1989741,2025-03-03,House,3,"Subcommittee: Henderson, Bradley and Madison. H.J. 488."
1989741,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 3:30PM RM 102.
1989741,2025-03-04,House,5,Subcommittee recommends passage.
1989741,2025-03-05,House,6,"Committee report, recommending passage. H.J. 530."
1989741,2025-03-05,House,7,"Committee vote: Yeas, 20. Nays, 3. H.J. 530."
1989741,2025-03-07,House,8,"Committee report approving bill, renumbered as HF 868."
1989614,2025-03-03,House,1,By COMMITTEE ON EDUCATION
1989614,2025-03-03,House,2,"Introduced, referred to Education. H.J. 486."
1989614,2025-03-03,House,3,"Subcommittee: Stone, Fett and Levin. H.J. 488."
1989614,2025-03-04,House,4,Subcommittee Meeting: 03/05/2025 12:30PM RM 304.
1989614,2025-03-05,House,5,Subcommittee recommends passage.
1989976,2025-03-03,House,1,By COMMITTEE ON PUBLIC SAFETY
1989976,2025-03-03,House,2,"Introduced, referred to Public Safety. H.J. 486."
1989976,2025-03-03,House,3,"Subcommittee: Wengryn, Brown-Powers and Hermanson. H.J. 488."
1989976,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 12:30PM RM 304.
1989976,2025-03-04,House,5,Subcommittee recommends passage.
1920927,2025-01-15,House,1,By COMMITTEE ON VETERANS AFFAIRS
1920927,2025-01-15,House,2,"Introduced, referred to Veterans Affairs. H.J. 79."
1920927,2025-01-15,House,3,"Subcommittee: Thompson, M., Gearhart and Wichtendahl. H.J. 84."
1920927,2025-01-16,House,4,Subcommittee Meeting: 01/21/2025 12:25PM House Lounge.
1920927,2025-01-21,House,5,Subcommittee recommends passage.
1920927,2025-02-05,House,6,"Committee report, recommending amendment and passage. H.J. 186."
1920927,2025-02-05,House,7,"Committee vote: Yeas, 16. Nays, 0. Excused, 1. H.J. 186."
1920927,2025-02-06,House,8,"Committee report approving bill, renumbered as HF 250."
1989885,2025-03-03,House,1,By COMMITTEE ON PUBLIC SAFETY
1989885,2025-03-03,House,2,"Introduced, referred to Public Safety. H.J. 486."
1989885,2025-03-03,House,3,"Subcommittee: Meggers, Gustoff and Meyer, B. H.J. 489."
1989885,2025-03-03,House,4,Subcommittee Meeting: 03/04/2025 10:00AM House Lounge 2.
1989885,2025-03-04,House,5,Subcommittee recommends passage.
